          165 0.112677E-03 0.138163E-03 0.265024E-03 0.256842E-03 0.226407E-02 0.286742E-02 0.403289E-02 0.436333E-02
          170 0.112075E-03 0.136704E-03 0.262665E-03 0.258298E-03 0.226836E-02 0.288120E-02 0.403443E-02 0.439101E-02
          175 0.111631E-03 0.135307E-03 0.260222E-03 0.259317E-03 0.229474E-02 0.292479E-02 0.402246E-02 0.438634E-02
          180 0.111444E-03 0.134175E-03 0.257794E-03 0.259628E-03 0.233184E-02 0.298284E-02 0.398664E-02 0.442331E-02
          185 0.111471E-03 0.133786E-03 0.255328E-03 0.259311E-03 0.236628E-02 0.303714E-02 0.397519E-02 0.442901E-02
          190 0.111652E-03 0.133967E-03 0.252916E-03 0.258339E-03 0.238759E-02 0.307334E-02 0.396783E-02 0.440714E-02
          195 0.111915E-03 0.134325E-03 0.250560E-03 0.256976E-03 0.239129E-02 0.308518E-02 0.395565E-02 0.437193E-02
          200 0.112259E-03 0.134759E-03 0.248244E-03 0.255242E-03 0.237929E-02 0.307514E-02 0.393899E-02 0.434015E-02
          205 0.112636E-03 0.135256E-03 0.246029E-03 0.253213E-03 0.235804E-02 0.305198E-02 0.392052E-02 0.432357E-02
          210 0.112988E-03 0.135747E-03 0.243875E-03 0.250832E-03 0.233548E-02 0.302658E-02 0.390348E-02 0.432505E-02
          215 0.113348E-03 0.136258E-03 0.241836E-03 0.248103E-03 0.231803E-02 0.300785E-02 0.389274E-02 0.433918E-02
          220 0.113748E-03 0.136798E-03 0.240077E-03 0.245066E-03 0.230878E-02 0.300009E-02 0.388843E-02 0.435672E-02
          225 0.114162E-03 0.137406E-03 0.238630E-03 0.241756E-03 0.230713E-02 0.300259E-02 0.387626E-02 0.436871E-02
          230 0.114552E-03 0.138052E-03 0.237480E-03 0.238185E-03 0.230984E-02 0.301094E-02 0.387239E-02 0.437028E-02
          235 0.114943E-03 0.138642E-03 0.237058E-03 0.234486E-03 0.231277E-02 0.301946E-02 0.386810E-02 0.436211E-02
          240 0.115319E-03 0.139152E-03 0.237120E-03 0.230879E-03 0.231248E-02 0.302338E-02 0.386226E-02 0.434866E-02
          245 0.115706E-03 0.139657E-03 0.237415E-03 0.227559E-03 0.230738E-02 0.302048E-02 0.385493E-02 0.433559E-02
          250 0.116078E-03 0.140117E-03 0.237805E-03 0.224704E-03 0.229775E-02 0.301115E-02 0.384695E-02 0.432684E-02
          255 0.116349E-03 0.140586E-03 0.238290E-03 0.222244E-03 0.228535E-02 0.299778E-02 0.383940E-02 0.432408E-02
          260 0.116491E-03 0.140954E-03 0.238865E-03 0.220066E-03 0.227239E-02 0.298349E-02 0.383736E-02 0.432568E-02
          265 0.116484E-03 0.141097E-03 0.239584E-03 0.218057E-03 0.226077E-02 0.297090E-02 0.383567E-02 0.432872E-02
          270 0.116300E-03 0.141000E-03 0.240430E-03 0.216203E-03 0.225149E-02 0.296142E-02 0.383121E-02 0.433029E-02
          275 0.115969E-03 0.140701E-03 0.241348E-03 0.214543E-03 0.224456E-02 0.295510E-02 0.382538E-02 0.432870E-02
          280 0.115519E-03 0.140199E-03 0.242467E-03 0.213181E-03 0.223926E-02 0.295094E-02 0.382013E-02 0.432400E-02
          285 0.114949E-03 0.139487E-03 0.243606E-03 0.212324E-03 0.223461E-02 0.294758E-02 0.381669E-02 0.431744E-02
          290 0.114247E-03 0.138596E-03 0.244694E-03 0.211819E-03 0.222971E-02 0.294378E-02 0.381552E-02 0.431086E-02
          295 0.113425E-03 0.137552E-03 0.245744E-03 0.211526E-03 0.222407E-02 0.293882E-02 0.381600E-02 0.430560E-02
          300 0.112504E-03 0.136374E-03 0.246707E-03 0.211337E-03 0.221764E-02 0.293267E-02 0.381725E-02 0.430226E-02
          305 0.111522E-03 0.135068E-03 0.247580E-03 0.211176E-03 0.221070E-02 0.292572E-02 0.381819E-02 0.430030E-02
          310 0.110492E-03 0.133666E-03 0.248362E-03 0.211018E-03 0.220367E-02 0.291856E-02 0.381841E-02 0.429893E-02
          315 0.109421E-03 0.132183E-03 0.249053E-03 0.210853E-03 0.219692E-02 0.291173E-02 0.381789E-02 0.429714E-02
          320 0.108288E-03 0.130592E-03 0.249650E-03 0.210696E-03 0.219065E-02 0.290550E-02 0.381704E-02 0.429454E-02
          325 0.107104E-03 0.128897E-03 0.250154E-03 0.210670E-03 0.218482E-02 0.289983E-02 0.381649E-02 0.429110E-02
          330 0.105901E-03 0.127124E-03 0.250578E-03 0.210706E-03 0.217927E-02 0.289448E-02 0.381655E-02 0.428714E-02
          335 0.104684E-03 0.125295E-03 0.250903E-03 0.210753E-03 0.217372E-02 0.288905E-02 0.381741E-02 0.428329E-02
          340 0.103481E-03 0.123451E-03 0.251169E-03 0.210789E-03 0.216786E-02 0.288314E-02 0.381887E-02 0.427988E-02
          345 0.102296E-03 0.121664E-03 0.251318E-03 0.210815E-03 0.216146E-02 0.287642E-02 0.382062E-02 0.427711E-02
          350 0.101154E-03 0.119998E-03 0.251404E-03 0.210801E-03 0.215440E-02 0.286874E-02 0.382233E-02 0.427489E-02
          355 0.100076E-03 0.118494E-03 0.251386E-03 0.210735E-03 0.214665E-02 0.286003E-02 0.382387E-02 0.427287E-02
          360 0.990938E-04 0.117184E-03 0.251300E-03 0.210641E-03 0.213828E-02 0.285041E-02 0.382523E-02 0.427087E-02
          365 0.982000E-04 0.116094E-03 0.251118E-03 0.210557E-03 0.212942E-02 0.284005E-02 0.382652E-02 0.426868E-02
          370 0.973927E-04 0.115142E-03 0.250888E-03 0.210442E-03 0.212024E-02 0.282920E-02 0.382787E-02 0.426632E-02
          375 0.967072E-04 0.114308E-03 0.250568E-03 0.210275E-03 0.211092E-02 0.281809E-02 0.382934E-02 0.426387E-02
          380 0.961413E-04 0.113566E-03 0.250223E-03 0.210080E-03 0.210162E-02 0.280696E-02 0.383092E-02 0.426145E-02
          385 0.956554E-04 0.112885E-03 0.249810E-03 0.209842E-03 0.209245E-02 0.279597E-02 0.383244E-02 0.425937E-02
          390 0.952104E-04 0.112256E-03 0.249382E-03 0.209568E-03 0.208353E-02 0.278525E-02 0.383375E-02 0.425752E-02
          395 0.948076E-04 0.111680E-03 0.248905E-03 0.209261E-03 0.207491E-02 0.277488E-02 0.383461E-02 0.425581E-02
          400 0.944029E-04 0.111146E-03 0.248417E-03 0.208916E-03 0.206661E-02 0.276491E-02 0.383492E-02 0.425410E-02
          405 0.940327E-04 0.110652E-03 0.247915E-03 0.208541E-03 0.205867E-02 0.275537E-02 0.383467E-02 0.425228E-02
          410 0.936743E-04 0.110201E-03 0.247407E-03 0.208154E-03 0.205110E-02 0.274627E-02 0.383382E-02 0.425020E-02
          415 0.933250E-04 0.109766E-03 0.246889E-03 0.207775E-03 0.204390E-02 0.273763E-02 0.383240E-02 0.424798E-02
          420 0.929648E-04 0.109334E-03 0.246388E-03 0.207431E-03 0.203709E-02 0.272945E-02 0.383107E-02 0.424538E-02
          425 0.926130E-04 0.108909E-03 0.245878E-03 0.207143E-03 0.203064E-02 0.272172E-02 0.383122E-02 0.424271E-02
          430 0.922842E-04 0.108479E-03 0.245381E-03 0.206911E-03 0.202454E-02 0.271439E-02 0.383077E-02 0.423986E-02
          435 0.919520E-04 0.108060E-03 0.244869E-03 0.206727E-03 0.201874E-02 0.270740E-02 0.382984E-02 0.423684E-02
          440 0.916150E-04 0.107652E-03 0.244376E-03 0.206588E-03 0.201318E-02 0.270068E-02 0.382833E-02 0.423368E-02
          445 0.912926E-04 0.107271E-03 0.243873E-03 0.206468E-03 0.200780E-02 0.269411E-02 0.382637E-02 0.423037E-02
          450 0.910026E-04 0.106907E-03 0.243358E-03 0.206391E-03 0.200253E-02 0.268761E-02 0.382404E-02 0.422678E-02
          455 0.907268E-04 0.106604E-03 0.242849E-03 0.206334E-03 0.199730E-02 0.268112E-02 0.382142E-02 0.422308E-02
          460 0.905020E-04 0.106371E-03 0.242321E-03 0.206309E-03 0.199209E-02 0.267455E-02 0.381866E-02 0.421924E-02
          465 0.903782E-04 0.106197E-03 0.241779E-03 0.206346E-03 0.198687E-02 0.266790E-02 0.381583E-02 0.421525E-02
          470 0.904120E-04 0.106122E-03 0.241233E-03 0.206461E-03 0.198166E-02 0.266117E-02 0.381304E-02 0.421123E-02
          475 0.905174E-04 0.106169E-03 0.240656E-03 0.206666E-03 0.197645E-02 0.265439E-02 0.381032E-02 0.420716E-02
          480 0.906154E-04 0.106309E-03 0.240064E-03 0.206937E-03 0.197127E-02 0.264922E-02 0.380772E-02 0.420309E-02
          485 0.906756E-04 0.106431E-03 0.239461E-03 0.207257E-03 0.196613E-02 0.264896E-02 0.380530E-02 0.419901E-02
          490 0.906942E-04 0.106505E-03 0.238824E-03 0.207621E-03 0.196105E-02 0.264880E-02 0.380307E-02 0.419503E-02
          495 0.906605E-04 0.106519E-03 0.238163E-03 0.208017E-03 0.195606E-02 0.264873E-02 0.380103E-02 0.419101E-02
          500 0.905710E-04 0.106468E-03 0.237492E-03 0.208443E-03 0.195116E-02 0.264872E-02 0.379927E-02 0.418708E-02
          505 0.904297E-04 0.106344E-03 0.236794E-03 0.208888E-03 0.195037E-02 0.264874E-02 0.379772E-02 0.418312E-02
          510 0.902373E-04 0.106150E-03 0.236126E-03 0.209341E-03 0.195064E-02 0.264876E-02 0.379642E-02 0.417930E-02
          515 0.899929E-04 0.105887E-03 0.235537E-03 0.209794E-03 0.195061E-02 0.264877E-02 0.379543E-02 0.417543E-02
          520 0.896979E-04 0.105554E-03 0.234943E-03 0.210240E-03 0.195025E-02 0.264875E-02 0.379469E-02 0.417170E-02
          525 0.893570E-04 0.105158E-03 0.234336E-03 0.210686E-03 0.194960E-02 0.264869E-02 0.379418E-02 0.416802E-02
          530 0.889754E-04 0.104702E-03 0.233718E-03 0.211131E-03 0.194868E-02 0.264859E-02 0.379389E-02 0.416455E-02
          535 0.885610E-04 0.104201E-03 0.233080E-03 0.211557E-03 0.194750E-02 0.264840E-02 0.379378E-02 0.416093E-02
          540 0.881101E-04 0.103662E-03 0.232420E-03 0.211966E-03 0.194606E-02 0.264815E-02 0.379387E-02 0.415760E-02
          545 0.876297E-04 0.103082E-03 0.231729E-03 0.212341E-03 0.194441E-02 0.264782E-02 0.379411E-02 0.415415E-02
          550 0.871207E-04 0.102465E-03 0.231015E-03 0.212688E-03 0.194257E-02 0.264741E-02 0.379453E-02 0.415091E-02
          555 0.865860E-04 0.101816E-03 0.230277E-03 0.213023E-03 0.194053E-02 0.264689E-02 0.379508E-02 0.414766E-02
          560 0.860316E-04 0.101138E-03 0.229526E-03 0.213310E-03 0.193832E-02 0.264629E-02 0.379576E-02 0.414455E-02
          565 0.854614E-04 0.100446E-03 0.228762E-03 0.213568E-03 0.193594E-02 0.264560E-02 0.379653E-02 0.414139E-02
          570 0.848820E-04 0.997398E-04 0.227979E-03 0.213784E-03 0.193345E-02 0.264484E-02 0.379742E-02 0.413837E-02
          575 0.843061E-04 0.990334E-04 0.227181E-03 0.213955E-03 0.193083E-02 0.264398E-02 0.379840E-02 0.413535E-02
          580 0.837353E-04 0.983374E-04 0.226371E-03 0.214080E-03 0.192810E-02 0.264304E-02 0.379947E-02 0.413248E-02
          585 0.831692E-04 0.976543E-04 0.225552E-03 0.214135E-03 0.192528E-02 0.264201E-02 0.380060E-02 0.412960E-02
          590 0.826121E-04 0.969823E-04 0.224726E-03 0.214114E-03 0.192238E-02 0.264093E-02 0.380176E-02 0.412678E-02
          595 0.820836E-04 0.963233E-04 0.223899E-03 0.214005E-03 0.191942E-02 0.263975E-02 0.380298E-02 0.412402E-02
          600 0.816046E-04 0.956956E-04 0.223076E-03 0.213806E-03 0.191641E-02 0.263852E-02 0.380424E-02 0.412134E-02
          605 0.811451E-04 0.951001E-04 0.222260E-03 0.213513E-03 0.191333E-02 0.263723E-02 0.380555E-02 0.411863E-02
          610 0.807152E-04 0.945347E-04 0.221450E-03 0.213134E-03 0.191021E-02 0.263586E-02 0.380695E-02 0.411604E-02
          615 0.803389E-04 0.940186E-04 0.220658E-03 0.212670E-03 0.190705E-02 0.263444E-02 0.380836E-02 0.411342E-02
          620 0.800581E-04 0.935744E-04 0.219912E-03 0.212125E-03 0.190386E-02 0.263297E-02 0.380981E-02 0.411089E-02
          625 0.799204E-04 0.931968E-04 0.219191E-03 0.211502E-03 0.190065E-02 0.263145E-02 0.381129E-02 0.410841E-02
          630 0.798787E-04 0.929058E-04 0.218511E-03 0.210805E-03 0.189741E-02 0.262989E-02 0.381279E-02 0.410602E-02
          635 0.799237E-04 0.927350E-04 0.217854E-03 0.210043E-03 0.189416E-02 0.262827E-02 0.381428E-02 0.410360E-02
          640 0.800135E-04 0.926717E-04 0.217219E-03 0.209223E-03 0.189092E-02 0.262664E-02 0.381585E-02 0.410129E-02
          645 0.801185E-04 0.927052E-04 0.216613E-03 0.208352E-03 0.188766E-02 0.262498E-02 0.381743E-02 0.409887E-02
          650 0.802310E-04 0.928066E-04 0.216037E-03 0.207440E-03 0.188439E-02 0.262327E-02 0.381906E-02 0.409667E-02
          655 0.803520E-04 0.929363E-04 0.215498E-03 0.206499E-03 0.188110E-02 0.262153E-02 0.382072E-02 0.409440E-02
          660 0.804741E-04 0.930732E-04 0.214991E-03 0.205548E-03 0.187782E-02 0.261975E-02 0.382238E-02 0.409232E-02
          665 0.805928E-04 0.932256E-04 0.214516E-03 0.204606E-03 0.187451E-02 0.261797E-02 0.382408E-02 0.409015E-02
          670 0.807133E-04 0.933914E-04 0.214076E-03 0.203692E-03 0.187122E-02 0.261614E-02 0.382579E-02 0.408810E-02
          675 0.808277E-04 0.935612E-04 0.213675E-03 0.202797E-03 0.186916E-02 0.261434E-02 0.382750E-02 0.408599E-02
          680 0.809345E-04 0.937283E-04 0.213308E-03 0.201929E-03 0.186822E-02 0.261249E-02 0.382925E-02 0.408403E-02
          685 0.810460E-04 0.938877E-04 0.212966E-03 0.201094E-03 0.186731E-02 0.261062E-02 0.383100E-02 0.408203E-02
          690 0.811593E-04 0.940321E-04 0.212660E-03 0.200294E-03 0.186641E-02 0.260875E-02 0.383280E-02 0.408004E-02
          695 0.812710E-04 0.941630E-04 0.212395E-03 0.199534E-03 0.186554E-02 0.260687E-02 0.383459E-02 0.407822E-02
          700 0.813820E-04 0.942866E-04 0.212161E-03 0.198819E-03 0.186467E-02 0.260499E-02 0.383638E-02 0.407639E-02
          705 0.814953E-04 0.944048E-04 0.211955E-03 0.198151E-03 0.186381E-02 0.260310E-02 0.383819E-02 0.407454E-02
          710 0.816159E-04 0.945138E-04 0.211784E-03 0.197540E-03 0.186295E-02 0.260122E-02 0.383995E-02 0.407283E-02
          715 0.817310E-04 0.946215E-04 0.211643E-03 0.196981E-03 0.186209E-02 0.259933E-02 0.384175E-02 0.407110E-02
          720 0.818332E-04 0.947361E-04 0.211525E-03 0.196482E-03 0.186120E-02 0.259743E-02 0.384350E-02 0.406939E-02
          725 0.819222E-04 0.948612E-04 0.211422E-03 0.196042E-03 0.186030E-02 0.259553E-02 0.384519E-02 0.406768E-02
          730 0.819994E-04 0.950125E-04 0.211328E-03 0.195671E-03 0.185936E-02 0.259365E-02 0.384692E-02 0.406603E-02
          735 0.820638E-04 0.951623E-04 0.211247E-03 0.195367E-03 0.185838E-02 0.259176E-02 0.384859E-02 0.406443E-02
          740 0.821144E-04 0.952908E-04 0.211172E-03 0.195134E-03 0.185734E-02 0.258989E-02 0.385017E-02 0.406284E-02
          745 0.821516E-04 0.954016E-04 0.211099E-03 0.194962E-03 0.185625E-02 0.258805E-02 0.385173E-02 0.406130E-02
          750 0.821746E-04 0.954933E-04 0.211029E-03 0.194858E-03 0.185509E-02 0.258622E-02 0.385319E-02 0.405979E-02
          755 0.821835E-04 0.955627E-04 0.210953E-03 0.194807E-03 0.185385E-02 0.258440E-02 0.385462E-02 0.405828E-02
          760 0.821785E-04 0.956095E-04 0.210876E-03 0.194813E-03 0.185252E-02 0.258262E-02 0.385591E-02 0.405677E-02
          765 0.821588E-04 0.956343E-04 0.210794E-03 0.194877E-03 0.185109E-02 0.258086E-02 0.385716E-02 0.405523E-02
          770 0.821247E-04 0.956367E-04 0.210709E-03 0.194986E-03 0.184955E-02 0.257915E-02 0.385832E-02 0.405381E-02
          775 0.820760E-04 0.956185E-04 0.210622E-03 0.195127E-03 0.184789E-02 0.257745E-02 0.385934E-02 0.405233E-02
          780 0.820131E-04 0.955789E-04 0.210533E-03 0.195298E-03 0.184612E-02 0.257578E-02 0.386033E-02 0.405087E-02
          785 0.819375E-04 0.955197E-04 0.210440E-03 0.195486E-03 0.184422E-02 0.257416E-02 0.386116E-02 0.404934E-02
          790 0.818505E-04 0.954418E-04 0.210343E-03 0.195689E-03 0.184220E-02 0.257257E-02 0.386192E-02 0.404785E-02
          795 0.817508E-04 0.953456E-04 0.210244E-03 0.195894E-03 0.184004E-02 0.257105E-02 0.386260E-02 0.404643E-02
          800 0.816403E-04 0.952345E-04 0.210141E-03 0.196101E-03 0.183776E-02 0.256956E-02 0.386317E-02 0.404498E-02
          805 0.815203E-04 0.951075E-04 0.210036E-03 0.196302E-03 0.183535E-02 0.256814E-02 0.386359E-02 0.404353E-02
          810 0.813907E-04 0.949678E-04 0.209928E-03 0.196497E-03 0.183283E-02 0.256677E-02 0.386395E-02 0.404204E-02
          815 0.812542E-04 0.948186E-04 0.209818E-03 0.196679E-03 0.183018E-02 0.256544E-02 0.386423E-02 0.404048E-02
          820 0.811098E-04 0.946588E-04 0.209709E-03 0.196841E-03 0.182743E-02 0.256417E-02 0.386442E-02 0.403897E-02
          825 0.809615E-04 0.944933E-04 0.209600E-03 0.196984E-03 0.182456E-02 0.256294E-02 0.386453E-02 0.403743E-02
          830 0.808142E-04 0.943226E-04 0.209492E-03 0.197106E-03 0.182160E-02 0.256179E-02 0.386458E-02 0.403586E-02
          835 0.806698E-04 0.941510E-04 0.209384E-03 0.197203E-03 0.181856E-02 0.256069E-02 0.386459E-02 0.403438E-02
          840 0.805353E-04 0.939888E-04 0.209280E-03 0.197274E-03 0.181545E-02 0.255965E-02 0.386455E-02 0.403282E-02
          845 0.804347E-04 0.938559E-04 0.209178E-03 0.197318E-03 0.181229E-02 0.255868E-02 0.386450E-02 0.403122E-02
          850 0.803647E-04 0.938025E-04 0.209085E-03 0.197331E-03 0.180914E-02 0.255774E-02 0.386438E-02 0.402968E-02
          855 0.803160E-04 0.938139E-04 0.209002E-03 0.197315E-03 0.180853E-02 0.255685E-02 0.386424E-02 0.402812E-02
          860 0.802862E-04 0.938669E-04 0.208927E-03 0.197270E-03 0.180796E-02 0.255603E-02 0.386409E-02 0.402646E-02
          865 0.802742E-04 0.939428E-04 0.208858E-03 0.197194E-03 0.180742E-02 0.255523E-02 0.386398E-02 0.402490E-02
          870 0.802823E-04 0.940347E-04 0.208794E-03 0.197090E-03 0.180692E-02 0.255450E-02 0.386381E-02 0.402339E-02
          875 0.803051E-04 0.941370E-04 0.208736E-03 0.196960E-03 0.180645E-02 0.255379E-02 0.386373E-02 0.402179E-02
          880 0.803349E-04 0.942467E-04 0.208683E-03 0.196803E-03 0.180601E-02 0.255313E-02 0.386362E-02 0.402026E-02
          885 0.803702E-04 0.943600E-04 0.208635E-03 0.196620E-03 0.180559E-02 0.255249E-02 0.386357E-02 0.401866E-02
          890 0.804105E-04 0.944719E-04 0.208588E-03 0.196414E-03 0.180522E-02 0.255191E-02 0.386357E-02 0.401712E-02
          895 0.804510E-04 0.945829E-04 0.208542E-03 0.196187E-03 0.180486E-02 0.255136E-02 0.386354E-02 0.401567E-02
          900 0.804877E-04 0.946908E-04 0.208495E-03 0.195943E-03 0.180452E-02 0.255083E-02 0.386360E-02 0.401405E-02
          905 0.805182E-04 0.947912E-04 0.208451E-03 0.195683E-03 0.180420E-02 0.255032E-02 0.386368E-02 0.401257E-02
          910 0.805436E-04 0.948822E-04 0.208404E-03 0.195410E-03 0.180390E-02 0.254982E-02 0.386379E-02 0.401108E-02
          915 0.805603E-04 0.949608E-04 0.208351E-03 0.195125E-03 0.180361E-02 0.254935E-02 0.386398E-02 0.400960E-02
          920 0.805665E-04 0.950240E-04 0.208290E-03 0.194834E-03 0.180334E-02 0.254888E-02 0.386421E-02 0.400815E-02
          925 0.805618E-04 0.950695E-04 0.208222E-03 0.194545E-03 0.180308E-02 0.254845E-02 0.386452E-02 0.400670E-02
          930 0.805449E-04 0.950984E-04 0.208148E-03 0.194255E-03 0.180282E-02 0.254801E-02 0.386482E-02 0.400536E-02
          935 0.805153E-04 0.951099E-04 0.208062E-03 0.193971E-03 0.180258E-02 0.254758E-02 0.386519E-02 0.400391E-02
          940 0.804712E-04 0.951004E-04 0.207963E-03 0.193694E-03 0.180232E-02 0.254713E-02 0.386559E-02 0.400251E-02
          945 0.804133E-04 0.950699E-04 0.207849E-03 0.193424E-03 0.180208E-02 0.254670E-02 0.386603E-02 0.400120E-02
          950 0.803411E-04 0.950210E-04 0.207718E-03 0.193168E-03 0.180184E-02 0.254627E-02 0.386656E-02 0.399989E-02
          955 0.802572E-04 0.949547E-04 0.207574E-03 0.192926E-03 0.180160E-02 0.254585E-02 0.386712E-02 0.399858E-02
          960 0.801606E-04 0.948699E-04 0.207412E-03 0.192696E-03 0.180135E-02 0.254541E-02 0.386768E-02 0.399736E-02
          965 0.800507E-04 0.947663E-04 0.207233E-03 0.192479E-03 0.180110E-02 0.254497E-02 0.386828E-02 0.399610E-02
          970 0.799265E-04 0.946415E-04 0.207034E-03 0.192280E-03 0.180084E-02 0.254451E-02 0.386894E-02 0.399485E-02
          975 0.797892E-04 0.944961E-04 0.206816E-03 0.192097E-03 0.180058E-02 0.254405E-02 0.386959E-02 0.399368E-02
          980 0.796380E-04 0.943307E-04 0.206576E-03 0.191929E-03 0.180030E-02 0.254358E-02 0.387029E-02 0.399246E-02
          985 0.794739E-04 0.941456E-04 0.206315E-03 0.191779E-03 0.180003E-02 0.254311E-02 0.387102E-02 0.399132E-02
          990 0.792966E-04 0.939408E-04 0.206036E-03 0.191646E-03 0.179975E-02 0.254262E-02 0.387172E-02 0.399021E-02
          995 0.791078E-04 0.937190E-04 0.205739E-03 0.191525E-03 0.179947E-02 0.254213E-02 0.387248E-02 0.398912E-02
         1000 0.789083E-04 0.934814E-04 0.205423E-03 0.191414E-03 0.179918E-02 0.254164E-02 0.387326E-02 0.398801E-02
         1005 0.786983E-04 0.932275E-04 0.205089E-03 0.191311E-03 0.179887E-02 0.254112E-02 0.387403E-02 0.398699E-02
         1010 0.784804E-04 0.929615E-04 0.204740E-03 0.191216E-03 0.179856E-02 0.254060E-02 0.387481E-02 0.398591E-02
         1015 0.782552E-04 0.926826E-04 0.204375E-03 0.191128E-03 0.179824E-02 0.254005E-02 0.387564E-02 0.398494E-02
         1020 0.780243E-04 0.923944E-04 0.204000E-03 0.191046E-03 0.179791E-02 0.253952E-02 0.387646E-02 0.398391E-02
         1025 0.777901E-04 0.920999E-04 0.203614E-03 0.190961E-03 0.179758E-02 0.253897E-02 0.387727E-02 0.398289E-02
         1030 0.775529E-04 0.917987E-04 0.203218E-03 0.190877E-03 0.179723E-02 0.253841E-02 0.387809E-02 0.398192E-02
         1035 0.773138E-04 0.914914E-04 0.202812E-03 0.190792E-03 0.179688E-02 0.253784E-02 0.387890E-02 0.398106E-02
         1040 0.770746E-04 0.911809E-04 0.202400E-03 0.190700E-03 0.179650E-02 0.253725E-02 0.387970E-02 0.398015E-02
